"Data","Cidade","UF","Vendedor","Salario","Veículo","Preço"
"8-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","12745"
"8-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","55197"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","58799"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","23374"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","31755"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","48297"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","23296"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","35630"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","22277"
"26-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","59621"
"23-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","55095"
"23-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","52805"
"23-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","23154"
"23-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","44450"
"23-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","24540"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","50973"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","27641"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","45354"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","21629"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","55988"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","17090"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","48098"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","53501"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","21363"
"14-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","34174"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","49837"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","15389"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","49442"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","53316"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","36252"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","43212"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","11569"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","28230"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","51850"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","38043"
"25-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","27174"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","34623"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","20208"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","18579"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","17953"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","49276"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","15774"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","51707"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","30920"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","46839"
"21-Jul-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","30412"
"13-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","33396"
"13-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","39514"
"13-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","11526"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","17873"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","27565"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","48677"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","34783"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","35467"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","55131"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","53804"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","13144"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","45652"
"9-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","29044"
"9-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","42205"
"9-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","50521"
"9-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","43867"
"9-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","54734"
"9-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","47729"
"2-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","51870"
"2-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","51336"
"2-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","37294"
"2-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","13220"
"2-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","59493"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","12962"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","18533"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","52170"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","14702"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","58163"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","44113"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","35668"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","43072"
"24-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","39017"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","58772"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","51585"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","30933"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","41780"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","28151"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","39840"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","13397"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","18416"
"5-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","12530"
"5-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","22090"
"5-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","29677"
"5-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","38847"
"5-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","57180"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","18805"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","34765"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","23594"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","23580"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","33004"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","19155"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","21925"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","51184"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","20114"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","30011"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","24801"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","10475"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","16973"
"27-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","17780"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","48254"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","44937"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","16349"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","55194"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","37342"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","14655"
"20-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","36269"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","49411"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","14107"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","27498"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","35299"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","57281"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","55127"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","20897"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","14741"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","39740"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","39973"
"21-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","58063"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","11496"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","31185"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","47539"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","13929"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","15701"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","55937"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","12148"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","15487"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","50990"
"15-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","10602"
"15-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","21289"
"15-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","42938"
"15-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","30135"
"18-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","23238"
"18-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","51709"
"18-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","41667"
"18-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","29448"
"18-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","45977"
"18-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","57748"
"18-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","11057"
"2-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","45764"
"2-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","26985"
"26-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","28246"
"26-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","42212"
"26-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","15461"
"26-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","17764"
"26-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","39737"
"26-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","48455"
"12-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","56945"
"12-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","25516"
"12-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","54018"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","41127"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","47406"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","21261"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","33626"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","23192"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","50557"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","58139"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","44106"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","41244"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","56909"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","41652"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","20511"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","44967"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","37527"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","34002"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","36282"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","43475"
"23-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","13594"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","21150"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","48668"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","36402"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","46492"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","14812"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","44708"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","11520"
"1-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","38761"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","25625"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","18240"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","52589"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","23426"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","29123"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","35365"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","10630"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","30528"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","45740"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","21019"
"16-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","50009"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","50651"
"3-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","45014"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","15537"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","59173"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","22422"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","42964"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","43833"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","49451"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","39603"
"7-Ago-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","40040"
"27-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","53355"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","21792"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","35979"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","43170"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","31746"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","25129"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","46669"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","51596"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","40128"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","21102"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","41377"
"28-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","16037"
"24-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","59900"
"4-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","37495"
"4-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","54695"
"4-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","30718"
"4-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","49506"
"4-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","15568"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","37638"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","17740"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","34851"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","24003"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","56251"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","50154"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","22427"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","39155"
"12-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","24209"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","26856"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","25388"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","47291"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","44465"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","45055"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","54847"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","29487"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","34371"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","54206"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","15499"
"15-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","58205"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","49386"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","26907"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","24167"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","59593"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","52549"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","31492"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","21382"
"1-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","30213"
"19-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","48146"
"19-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","49133"
"6-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","57153"
"6-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","32928"
"6-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","36442"
"6-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","14495"
"6-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","47754"
"6-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","51562"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","47860"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","37251"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","34359"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","52183"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","51689"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","51123"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","48817"
"13-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","29827"
"17-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","59309"
"17-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","31541"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","43566"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","42090"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","40569"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","26074"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","34443"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","27130"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","40592"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","14884"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","37445"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","23951"
"16-Set-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","41000"
"18-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","19767"
"18-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","26201"
"18-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","23593"
"18-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","42881"
"18-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","49840"
"10-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","23982"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","20899"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","56837"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","32501"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","26153"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","15612"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","37036"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","34839"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","51837"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","36558"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","15430"
"27-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","52788"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","57349"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","22178"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","24297"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","54186"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","27979"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","50368"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","17283"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","59501"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","46718"
"12-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","36317"
"20-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","30100"
"20-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","44781"
"10-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","23123"
"10-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","24346"
"10-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","12850"
"10-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","53313"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","10353"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","54549"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Polo","34242"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","17989"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","25642"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","15365"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","52289"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Gol","39777"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Pálio","42427"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","EcoSport","46027"
"8-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","20385"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","57861"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Corola","51389"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Fiesta","51009"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","16652"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Uno","48750"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","56064"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","29141"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Civic","27842"
"3-Out-2020","Belo Horizonte","MG","Marcos Bourn","2250","Logan","45046"
"21-Nov-2020","Belo Horizonte","MG","Marcos Bourn","2250","Ka","40778"
"21-Nov-2020","Belo Horizonte","MG","Marcos Bourn","2250","Cruze","57540"
